timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_developer_virtualreality;ga_cd_maillead_default_shown;ga_cd_via;ga_cd_via_qualified;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_nbp;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_project_id;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-01 14:09:49.583239;/expose/114319641;['Das Grundstück besteht aus einem Vorder- und einem Hinterhaus. Im Hinterhaus werden derzeit 2-Zimmer-Wohnungen saniert (38 - 43 m²).', 'STUDENTEN und AZUBIS aufgepasst! \n\nIm Objekt Brandvorwerkstraße 57 werden derzeit 2-Raum-Wohnung saniert.\n\nAlle Böden werden erneuert und mit modernen Laminat ausgestattet. Ebenfalls werden die Wohnung malermäßig instandgesetzt. \nEine Einbauküche ist ebenfalls vorhanden.', 'Das Objekt liegt in der verkehrsruhigen Brandvorwerkstraße mit guten Parkmöglichkeiten und sehr guten Verkehrsanbindung an öffentliche Verkehrsmittel.\nSie befinden sich in der Mitte der Südvorstadt. Die berühmte Karl-Liebknecht-Straße in wenigen Minuten zu Fuß erreichbar.', 'Wir freuen uns über Ihr Interesse und stehen Ihnen bei sämtlichen Fragen zur Vermietung und der Vereinbarung von Besichtigungsterminen zur Verfügung.'];showqualicontactform;profile0;false;;true;schaufenster;true;Sachsen;Leipzig;Deutschland;04275;51,319179547188;12,367475509050037;false;n;n;n;449;3;18111493;y;refurbished;009.67027a06-5d6f-408e-8739-82a88b30d05e;y;NO_INFORMATION;energy_consumption;gas;3;;y;;y;45.5;central_heating;57;wohnung_miete;normal;0,active;;n;38;1;;n;;2;2;4;114319641;no_information;https://pictures.immobilienscout24.de/listings/c31f62c0-e49f-419a-8772-0447bd1db721-1342706780.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;4.5;16.11;4.5;;Sachsen;Leipzig;Südvorstadt;114319641;45.5;"Brandvorwerkstra&szlig;e";Brandvorwerkstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;138.3;540;apartment;1900;1;04275
2020-01-01 14:09:50.043289;/expose/114842629;['Ihr neues Zuhause finden Sie hier! Das Dunckerviertel im Stadtteil Neulindenau zeichnet sich durch seine weitläufige Bebauung mit einem hohen Anteil an Grünflächen aus. Zu Fuß erreichen Sie mehrere erholsame Kleingartenanlagen, den Karl-Heine-Kanal und den Lindenauer Hafen. In der Nähe befinden sich Haltestellen des öffentlichen Nahverkehrs, Ärztehäuser, Schulen und Kindereinrichtungen.', 'gute Verkehrsanbindung Bus, Bahn,gute Einkaufsmöglichkeiten'];showqualicontactform;profile0;false;;true;schaufenster;true;Sachsen;Leipzig;Deutschland;04179;51,3357691286667;12,308628850854303;true;n;y;n;485.21;3;17773;n;refurbished;001.17773;y;;;no_information;2;disabled;n;;n;84.38;central_heating;1;wohnung_miete;no_information;0,active;;n;70.32;3;;n;;3;3;3;1000.00072002.00001006;negotiable;https://pictures.immobilienscout24.de/listings/212e8405-d0e1-452a-9c9a-1810cd52e7cc-1342911297.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;2;3.4;16.24;3.4;;Sachsen;Leipzig;Neulindenau;114842629;84.39;Mansfelder Weg;Mansfelder_Weg;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;653.98;no_information;1954;2;04179
2020-01-01 14:09:50.511619;/expose/110886227;['Raum für alles, Freiraum für jeden: Das neu entstehende Wohnensemble Garten Carré im Graphischen Viertel erfüllt die Ansprüche urban orientierter Singles ebenso wie die Bedürfnisse moderner Familien. Die unterschiedlichen Wohnungstypen überzeugen mit einer wertigen Ausstattung, privaten Außenbereichen und Annehmlichkeiten wie Aufzug und Tiefgarage. Für ein harmonisches Miteinander und gelebte Nachbarschaft steht Ihnen der großzügige und mit viel Grün gestaltete Innenhof im Herzen des Garten Carré offen.', '• Weitsichtig: Balkon, Dachterrasse oder Terrasse/Garten\r\n• Natürlich: Eiche-Echtholzparkett in allen Wohn-, Schlaf-,Kinder-/Arbeits- bzw. Gästezimmern, Flur/Diele und in offenen Küchen\r\n• Exklusiv: hochwertige Marken-Bodenfliesen in (geschlossenen) Küchen, Bädern und im Abstellraum\r\n• Repräsentativ: modern geflieste Bäder mit weißen Marken-Sanitärobjekten (wandhängendes Tiefspül-WC, Waschtisch, verchromte Armaturen, Badewanne und/oder bodengleiche Dusche, teilw. mit Gäste-WC\r\n• Einladend: deutsche Marken-Einbauküche inklusive Marken-Geräte (Cerankochfeld, Heißluft-Backofen, Flachschirm-Dunstabzugshaube, Kühl-Gefrierkombination,Geschirrspülmaschine, Edelstahlspüle mit Armatur)\r\n• Behaglich: Fußbodenheizung, Handtuchheizkörper (Bad)\r\n• Hell: Wände mit Malerflies tapeziert und weiß gestrichen\r\n• Multimedia: Breitbandkabel-Anschluss\r\n• Schützend: Kunststofffenster mit 3-fach-Isolierverglasung, Sonnenschutz durch Rollläden\r\n• Sicherheitshalber: Türsprechanlage mit Farb-Videoauge und Farbdisplay in der Wohnung\r\n• Komfortabel: Pkw-Stellplätze in der Tiefgarage, mit\r\ndem Aufzug geht es bequem auf die Wohnungsetage\r\n• Extra: Geschäfte im Erdgeschoss', 'Das GartenCarré ist zuhause im Zentrum-Ost im Graphischen Viertel – ein beliebter und lebhafter\r\nLeipziger Stadtteil mit erstklassiger Infrastruktur.\r\n\r\n\r\nALLES ZUM GREIFEN NAH\r\nFür den täglichen Bedarf erwarten Sie unterschiedlichste Einkaufsmöglichkeiten in unmittelbarer Nähe. Kultur, Shopping, Business, Bildung und Ausgehen – auch das ist alles zu Fuß erreichbar. Bis zum Augustusplatz mit Gewandhaus, Universität und Konzerthaus sind es zum Beispiel nur 10 Gehminuten. Ebenfalls nur einen Katzensprung\r\nentfernt ist die wunderschöne Altstadt. Genießen Sie die vielen geschichtsträchtigen Jugendstil-Gebäude und berühmten Sehenswürdigkeiten.\r\n\r\n\r\nENTSPANNUNG PUR – IM PARK, ZOO ODER AM SEE\r\nRelaxen können Sie je nach Lust und Laune in den vielen Parks und Grünanlagen der Stadt, zum Beispiel im Clara-Zetkin-Park oder im berühmten Leipziger Zoo. Im Sommer bieten die zahlreichen Seen im Süden Leipzigs eine willkommene Abwechslung.\r\n\r\n\r\nZENTRALER GEHTʼS NICHT\r\nMit mehreren Tram- und Buslinien ist der Stadtteil gut an den Öffentlichen Personennahverkehr angeschlossen. Der Hauptbahnhof liegt nur 10 Gehminuten entfernt. Über die Bundesstraße B2 gelangen Sie auf die A14 – und von da aus in nicht mal einer halben Stunde zum internationalen Leipzig/Halle Airport. Falls Sie das Fernweh packt.', '- Waschmaschinenanschluss vorhanden\n- Vollbad\n- Parkett\n- Keller\n- Erstbezug'];showqualicontactform;profile0;false;;true;schaufenster;;Sachsen;Leipzig;Deutschland;04103;51,3347544576297;12,475476585419747;true;n;y;n;847.27;6;18286671;n;no_information;002.01009099501;y;;;no_information;;;n;;y;66.7;;26;wohnung_miete;no_information;0,active;;y;79.24;3;true;n;;3;3;;3009.36402.0002;no_information;https://pictures.immobilienscout24.de/listings/8866afa0-113a-4707-852e-e9c34dd5b7e8-1342867916.jpeg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;2.84;11.88;2.84;80443;Sachsen;Leipzig;Engelsdorf;110886227;113.19;"Querstra&szlig;e ";Querstraße_;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über Glasfaser;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1027.16;apartment;2018;9;04103
2020-01-01 14:09:51.603305;/expose/104206819;"['Sanierte Wohnsiedlung in denkmalgeschützter Bauhausarchitektur (Altbau), sehr ruhige und parkähnliche Anlage mit schönem altem Baumbestand, nur 6 Wohneinheiten pro Hauseingang, ruhiges und angenehmes Mieterklientel, Gemeinschaftstrockenraum und Trockenplatz vorhanden, Hausverwaltung im Wohngebiet ansässig', 'Renovierte, sonnige und effektiv geschnittene 3-Zimmer-Wohnung mit Dusche sucht neue Mieter.\n\nDiese schöne 3-ZW verfügt über zwei Schlafzimmer (Ostseite) und ein zentral- und nach Westen gelegenes Wohnzimmer mit Zugang zur Loggia (Südseite). alle Wohnräume sind mit einem schicken, neuwertigen Laminatfußboden ausgestattet. Das moderne Tageslichtbad mit Dusche ist gefliest und verfügt über genügend Platz für Ihre Waschmaschine. Die angrenzende Küche ist ebenfalls gefliest und bietet genug Platz für jeden Hobbykoch. Die Wohnung verfügt über Außenjalousien und jede Wohnung hat einen eigenen Keller.', 'Schöne Lage im Norden von Leipzig; sehr gute Verkehrsanbindung (Bahn Linie 4 / Bus Linie 80 / S-Bahn S1 & S3 in der Nähe); vielfältige Einkaufsmöglichkeiten (Gohlis-Park, kleine Läden und verschiedene Discounter) sowie Gaststätte und Imbiss, Physiotherapie, Kosmetik/Fußpflege, Kindergärten, Grundschule in wenigen Minuten zu Fuß zu erreichen', 'Neugierig geworden? Dann rufen Sie uns doch gleich an. Unser Büro liegt direkt in der Siedlung und wir versuchen, einen Besichtigungstermin nach Ihren Wünschen zu vereinbaren, vielleicht noch heute? Sie erreichen uns am schnellsten unter 0341/9038911. Als Ansprechpartner steht Ihnen Frau Meseberg gern auch für weitere Fragen zur Verfügung.']";showqualicontactform;profile0;false;;true;premium;true;Sachsen;Leipzig;Deutschland;04157;51,37812515838882;12,36387902280009;true;n;y;n;370;2;15601937;y;mint_condition;002.01000570351;y;NO_INFORMATION;energy_consumption;gas;1;;n;100700;n;;combined_heat_and_power_plant;11a;wohnung_miete;sophisticated;0,active;2000;n;64;3;;n;;3;3;2;22224;negotiable;https://pictures.immobilienscout24.de/listings/2f856785-651d-435c-9828-a33e3c2babb3-1220235627.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;17;3.2;14.23;3.2;;Sachsen;Leipzig;Gohlis_Nord;104206819;150;Norderneyer Weg ;Norderneyer_Weg_;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;109;520;no_information;1930;1;04157
2020-01-01 14:09:52.119462;/expose/115104446;['Zwischen dem Bayerischen Bahnhof und der Alten Messe gelegen, in unmittelbarer Nähe des Uniklinikums und der Deutschen Bücherei, inmitten großzügiger Grünflächen befinden sich unsere Wohnanlagen Straße des 18. Oktober. Der großzügige Südbalkon und der nahe gelegene Friedenspark laden zum Entspannen ein. Sollte noch genug Energie zur Verfügung stehen, bieten ein Fitnessstudio und eine Schwimmhalle\xa0Möglichkeiten zum auspowern. Für Einkaufsmöglichkeiten ist direkt vor Ort und in der Innenstadt gesorgt und die Anbindung an Bus und Bahn ist ideal. In der Stadt der kurzen Wege gelangt man mit dem Rad oder der Tram schnell an jeden Ort.', 'gute Verkehrsanbindung Bus, Bahn und S-Bahn,gute Einkaufsmöglichkeiten'];showqualicontactform;profile0;false;;true;premium;true;Sachsen;Leipzig;Deutschland;04103;51,32821612102798;12,383587200711078;true;n;y;n;445;3;17773;n;refurbished;001.17773;y;;;no_information;2;disabled;n;;n;70;central_heating;4;wohnung_miete;no_information;0,active;;y;71.43;3;;n;;4;4;11;1000.00002201.00001098;negotiable;https://pictures.immobilienscout24.de/listings/a4a7d562-c3c0-41e0-8ca3-f682a448b09c-1342907827.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;2;4.84;16.45;4.84;;Sachsen;Leipzig;Zentrum_Südost;115104446;95;"Stra&szlig;e des 18. Oktober";Straße_des_18._Oktober;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;610;no_information;1970;2;04103
2020-01-01 14:09:52.597272;/expose/110885983;['Charakterstark:\n\nOrt der Geborgenheit und Raum für abwechslungsreiche Lebenskonzepte.\n\nIhr neues Zuhause im StadtHausSüd ist repräsentativ, gut ausgestattet, verfügt über einen privaten Außenbereich und liegt in der facettenreichen, angesagten Leipziger Südvorstadt.\n\nEinige Wohnungen sind übrigens barrierefrei und per Tiefgarage und bequem mit dem Aufzug zu erreichen.\n\nDie Fotos zur Einheit sind teilweise Beispiele einer vergleichbaren Wohnung.\n\nDie Wohnungen werden unmöbliert und ohne Dekoration vermietet.', 'Unser Rückzugsort \n\nAussichtsreich: Balkon, Loggia, Dachterrasse oder Terrasse mit Garten\n\nWertig: Eiche-Echtholzparkett in allen Wohn-,Schlaf- und Arbeitszimmern, Flur/Diele und in offenen Küchen\n\nMarkenbewusst: hochwertige Bodenfliesen in Bädern und im Hauswirtschaftsraum mit Waschmaschinenanschluss und Abstellmöglichkeit für Wäschetrockner\n\nStilvoll: modern geflieste Bäder mit weißen Markensanitärobjekten (wandhängendes Tiefspül-WC, Waschtisch, verchromte Armatur, Badewanne und/oder bodengleiche Dusche, teilweise Gäste-WC\n\nBeliebt: deutsche Marken-Einbauküchen inklusive Markengeräte (Cerankochfeld, Heißluft-Backofen, Flachschirmdunstabzugshaube, Kühl-Gefrierkombination, Geschirrspülmaschine, Edelstahlspüle mit Armatur)\n\nIdeal: Fernwärme, Fußbodenheizung und Handtuchheizkörper im Bad\n\nSelbstverständlich: Breitbandkabel-Anschluss (Kabel Deutschland) Lan-Anschlussmöglichkeiten in jedem Zimmer\n\nSchützend: Kunststofffenster mit Isolierverglasung und Sonnenschutz durch Rollläden\n\nSicherheitshalber: Türsprechanlage mit Farb-Videoauge und Farbdisplay in der Wohnung\n\n*Die Bilder zeigen die Musterwohnung*\n\nDie vorgenannten Betriebs-/ Heizkostenvorauszahlungen stellen eine unverbindliche Schätzung der zu erwartenden Betriebskosten dar. Es wird ausdrücklich darauf hingewiesen, dass sich nach erfolgter Abrechnung auch Nachforderungsbeträge ergeben können.\n\nDer Mieter erhält eine Nettokaltmiete mietfrei und verzichtet im Gegenzug die ersten zwölf Monate seiner Mietzeit auf sein Recht zur ordentlichen Kündigung des Mietverhältnisses. Verlängert der Mieter sein Kündigungsverzicht freiwillig um weitere zwölf Monate, dann wird dem Mieter nach zwölf Monaten ein weiterer Monat nettokaltmietfrei gewährt.\n\nFür diese Wohnung sind Staffelmieten vorgesehen. Einzelheiten teilen wir Ihnen gern im Rahmen der Wohnungsbesichtigungen mit.', 'Familienfreundlich: Schön gestalteter Innenhof mit kleinem Spielbereich, verschiedene Schulen in der Umgebung sowie die Hochschule für Technik, Wirtschaft und Kultur, neu gestalteter Spielplatz am Steinplatz 3 Minuten entfernt.\n\nBesonderes: Gute Infrastruktur! Der Markkleeberger See/Cospudener See befindet sich in unmittelbarer Entfernung, die Leipziger Innenstadt ist bequem mit den öffentlichen Verkehrsmitteln in 5 Minuten zu erreichen. Und frische Brötchen gibt es übrigens in der Bäckerei im Erdgeschoss.', '- Erstbezug\n- Fernwärme\n- Gartenanteil / Mitbenutzung\n- Vollbad\n- Parkett\n- Fliesen\n- Waschmaschinenanschluss vorhanden'];showqualicontactform;profile0;false;;true;schaufenster;;Sachsen;Leipzig;Deutschland;04275;51,3195513467013;12,375829213998689;true;n;y;n;999;6;18286671;n;no_information;002.01009099501;n;;;no_information;;;n;;y;92.47;no_information;-;wohnung_miete;no_information;0,active;;y;93.76;4;true;n;;4;4;;3018.36057.0027;no_information;https://pictures.immobilienscout24.de/listings/3d222bc2-fb67-436c-8bd1-b9a13cb0a52b-1286841405.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;4.47;16.11;4.47;84799;Sachsen;Leipzig;Südvorstadt;110885983;143.76;"Scharnhorststra&szlig;e 41A WE A.07";Scharnhorststraße_41A_WE_A.07;;;;;;;;;;;;;;;;;1235.23;apartment;2018;9;04275
2020-01-01 14:09:53.059712;/expose/115104449;['Zwischen dem Bayerischen Bahnhof und der Alten Messe gelegen, in unmittelbarer Nähe des Uniklinikums und der Deutschen Bücherei, inmitten großzügiger Grünflächen befinden sich unsere Wohnanlagen Straße des 18. Oktober. Der großzügige Südbalkon und der nahe gelegene Friedenspark laden zum Entspannen ein. Sollte noch genug Energie zur Verfügung stehen, bieten ein Fitnessstudio und eine Schwimmhalle\xa0Möglichkeiten zum auspowern. Für Einkaufsmöglichkeiten ist direkt vor Ort und in der Innenstadt gesorgt und die Anbindung an Bus und Bahn ist ideal. In der Stadt der kurzen Wege gelangt man mit dem Rad oder der Tram schnell an jeden Ort.', 'gute Verkehrsanbindung Bus, Bahn und S-Bahn,gute Einkaufsmöglichkeiten'];showqualicontactform;profile0;false;;true;premium;true;Sachsen;Leipzig;Deutschland;04103;51,32715002381099;12,385296100616806;true;n;y;n;285;1;17773;n;refurbished;001.17773;y;;;no_information;6;disabled;n;;n;40;central_heating;8a;wohnung_miete;no_information;0,active;;y;36.15;1;;n;;1;1;11;1000.00002201.00001336;negotiable;https://pictures.immobilienscout24.de/listings/67af038e-e59b-48f0-965c-c338014b5e59-1342907850.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;2;4.84;16.45;4.84;;Sachsen;Leipzig;Zentrum_Südost;115104449;50;"Stra&szlig;e des 18. Oktober";Straße_des_18._Oktober;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;375;no_information;1970;2;04103
2020-01-01 14:09:53.657444;/expose/110673926;['Mitten im belebten Stadtzentrum von Leipzig gelegen, besticht das Wohn- und Geschäftshaus in der Hainstraße 12-14 durch seine repräsentative Fassade. Das Gebäude, welches im Jahr 1998 errichtet wurde, ist sechsgeschossig und beherbergt sowohl Einzelhandels- und Büroflächen als auch Wohnungen in den oberen Geschossen.\n\r\n\r\n\rDie Nahversorgung für Büromieter ist in der Hainstraße sowie den anliegenden Straßen der Innenstadt als sehr gut zu bezeichnen. Ferner sind zahlreiche Restaurants und Geschäfte umliegend vorhanden.\n\r', 'Diese Wohnung ist wie folgt ausgestattet:\r\r- 3 Zimmer\r- helle Wohnräume mit weißem Wandanstrich\r- Parkettfußboden in allen Wohnräumen sowie im Flur\r- Küche zugänglich vom Flur und Wohnbereich\r- Einbauküche\r- Fußboden und Küchenspiegel des Küchenbereichs modern gefliest\r- modern gefliestes innenliegendes Badezimmer mit Badewanne und Handtuchheizkörper sowie Waschmaschinenplatz\r- Gäste-WC\r- Terrasse vom Wohnbereich begehbar\r\rIm Haus befindet sich ein Aufzug. Ein Keller zur Wohneinheit ist verfügbar.', 'Die Stadt Leipzig mit rd. 570.000 Einwohnern ist neben der Landeshauptstadt Dresden die größte Stadt Sachsens und wirtschaftliches sowie kulturelles Zentrum der Region. Durch die tangierenden Autobahnen BAB14 (Magdeburg-Dresden), die BAB9 (Berlin-München), die BAB38 (Leipzig-Göttingen) und den Flughafen Leipzig/Halle verfügt Leipzig über ein sehr gut ausgebautes Verkehrsnetz.\n\r\n\rDas Objekt in der Hainstraße 12-14 liegt unmittelbar am Markplatz im Zentrum der Stadt Leipzig. Das Objekt ist sehr gut zu erreichen, der Hauptbahnhof mit den Möglichkeiten des öffentlichen Nah- und Fernverkehrs ist nur wenige Minuten fußläufig entfernt. Die umliegende Bebauung ist durch Einzelhandelsflächen sowie Bürogebäude geprägt. \n\r', '- Etage: - Dachgeschoss\r- Ausstattung: Wanne\r\rWir bitten um Ihr Verständnis, dass alle Angaben und Preise unverbindlich sind und immer nur vorbehaltlich der Zustimmung des Eigentümers gelten.\n\r\rDie Anmietung der Wohnung ist ab sofort möglich.'];showqualicontactform;profile0;false;;true;premium;true;Sachsen;Leipzig;Deutschland;04109;51,342284992156;12,373635599970774;false;n;y;n;981;6;17270687;y;well_kept;002.01008018163;n;;energy_consumption;district_heating;;disabled;n;4711;y;150;central_heating;12-14;wohnung_miete;no_information;0,active;;y;115.43;5;;n;;3;3;;4612.056;no_information;https://pictures.immobilienscout24.de/listings/bb13c493-e7ec-490e-bc6e-b3d44e2b0757-1283838939.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;17;5.69;16.75;5.69;;Sachsen;Leipzig;Zentrum;110673926;300;"Hainstra&szlig;e";Hainstraße;;;;;;false;;;;;;;;;;;1281;roof_storey;1998;5;04109
