timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-01 14:28:06.248066;/expose/115104486;['Urbanes Leben vor der Haustür! Der Schritt vor die Haustür führt geradewegs hinein ins urbane Leben. Shopping, Kunst und Kultur \n- das alles finden Sie mitten\xa0in der City. In der Universitätsstraße bieten wir Ihnen komfortable 1- und 2-Raum-Wohnungen, zum Teil auch mit Einbauküche, direkt am Campus der Universität Leipzig. In Sekundenschnelle sind Studenten im Hörsaal oder in der Mensa des neu gestalteten Campus der zweitältesten Universität Deutschlands.'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04109;51,33733590868927;12,377756534569018;true;n;n;n;257;1;17773;n;refurbished;001.17773;y;;;no_information;4;disabled;n;;y;37;central_heating;20;wohnung_miete;no_information;0,active;;y;24.47;1;n;;1;1;10;1000.00000201.00001061;negotiable;https://pictures.immobilienscout24.de/listings/595de5d9-228b-4378-ba42-8ca413d463ad-1342909181.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;5.69;16.75;5.69;Sachsen;Leipzig;Zentrum;115104486;44;"Universit&auml;tsstr.";Universitätsstr.;50 MBit/s;true;50 MBit/s;10 MBit/s;50 MBit/s;true;MagentaZuhause M Hybrid;web,email,bank,music,dl-ul,game,sd,mltstr,hd;über Hybrid;WITH_HYBRID;https://padlock.link/mmh;https://padlock.link/mmha;telekom_layer_magenta_m_hybrid;ONE_YEAR_FREE;10 MBit/s;;338;no_information;1962;2;04109
2020-01-01 14:28:06.731737;/expose/113181030;['Das Objekt liegt im Stadtteil Paunsdorf in Leipzig unweit vom Paunsdorf Center.', 'Möblierte Einraumwohnung\nModernisiertes Badezimmer \nNeuer Fußbodenbelag (hochwertiges Laminat) \nEinbauküche \nBalkon\nBarrierefreier Zugang zur Wohnung'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04328;51,3463393075214;12,45226802383551;false;n;y;y;400;2;18099685;n;refurbished;002.01008841265;y;;energy_required;gas;1;;y;;y;;central_heating;6;wohnung_miete;normal;0,active;2019;y;30.9;1;n;0;1;1;4;113181030;no;https://pictures.immobilienscout24.de/listings/fbf90eda-83d9-4a3d-a2e5-65d637fe3071-1315077677.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;11;3.42;12.76;3.42;Sachsen;Leipzig;Paunsdorf;113181030;100;"Johannes-K&auml;rner-Stra&szlig;e";Johannes-Kärner-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;103.2;500;apartment;1993;5;04328
2020-01-01 14:28:07.182197;/expose/114520178;['Wechselsprechanlage mit Videofunktion', ' BODENBELAG:\rParkett\rBAD:\rBad mit Wanne und Dusche, Boden: Fliesen/Stein, Bad mit Fenster, sehr exklusives Bad, Doppelwaschbecken, Eckbadewanne\rKÜCHE:\roffene Küche, Geschirrspüler, Boden: Parkett/Dielen, Küche mit Fenster, Einbauküche\rWASCHEN:\rAnschluss im Bad, Trocknen im Hof\rWEITERES:\rLoggia, Innenhof mit Grünflächen, Zentralheizung (Gas), Dachgeschoss, Abstell: Keller oder Bodenabteil'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04357;51,3757146373844;12,409799594406199;false;n;y;n;470;3;8015974;n;refurbished;001.8015974;y;;energy_consumption;gas;3;;n;;y;;central_heating;103;wohnung_miete;normal;0,active;;n;65;3;n;;2;2;;140409-M-Essener 103 DG;no_information;https://pictures.immobilienscout24.de/listings/d1e9ed75-6d5e-4663-bfcf-9fa292eb810a-1339310125.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;2.58;15.61;2.58;Sachsen;Leipzig;Mockau_Nord;114520178;140;"Essener Stra&szlig;e";Essener_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;120;610;roof_storey;;;04357
2020-01-01 14:28:07.797581;/expose/113180989;['Das Objekt liegt im Stadtteil Paunsdorf in Leipzig. Ca. 20 Wohnung mit 1 oder 2 Zimmern stehen zur Anmietung zur Verfügung. Jede dieser Wohnungen erhält eine neue Einbauküche.', '1 Raum Wohnung \nModernisiertes Badezimmer \nNeuer Fußbodenbelag (hochwertiges Laminat) \nEinbauküche \nBalkon\nTiefgaragen Stellplatz \nBarrierefreier Zugang zur Wohnung'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04328;51,3463393075214;12,45226802383551;false;n;y;y;263.5;1;18099685;n;refurbished;002.01008841265;y;;energy_required;gas;1;;y;;y;;central_heating;6;wohnung_miete;normal;0,active;2019;y;30.9;1;n;0;1;1;4;113180989;no;https://pictures.immobilienscout24.de/listings/288d7cf6-4cd3-4a0b-9e68-96a7c860748a-1315076935.jpeg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;3.42;12.76;3.42;Sachsen;Leipzig;Paunsdorf;113180989;80;"Johannes-K&auml;rner-Stra&szlig;e";Johannes-Kärner-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;103.2;343.5;apartment;1993;5;04328
2020-01-01 14:28:08.264120;/expose/114847190;['Das Objekt verfügt über nur 3 Wohneinheiten und ist daher sehr familiär und gemütlich.', 'Sie wohnen auf zwei Zimmern Terrasse, offener Wohnküche, und einem geräumigen Badezimmer mit Eckbadewanne.', 'Fußläufig finden Sie Einkaufsmöglichkeiten, Geschäfte des täglichen Bedarfs, eine sehr gute Anbindung an den ÖPNV und erreichen Bars und Restaurants.', 'Die Wohnung ist ab aktuell noch vermietet. Besichtigungen sind in Absprache mit dem Mieter möglich. \nBezugsfrei ist die Wohnung ab dem 01.02.2020.'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04155;51,36274816634415;12,361187759687551;false;n;y;n;576;4;12623270;n;well_kept;001.12623270;n;NO_INFORMATION;energy_consumption;natural_gas_light;4;;n;;n;;gas_heating;2;wohnung_miete;normal;0,active;;n;67.74;3;n;;2;2;4;DG;negotiable;https://pictures.immobilienscout24.de/listings/7df21f1e-bd21-44d8-bfc5-2f6e894974e1-1339340522.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;4.02;14.2;4.02;Sachsen;Leipzig;Gohlis_Süd;114847190;130;Kasseler Str.;Kasseler_Str.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;89;706;roof_storey;1884;1;04155
2020-01-01 14:28:08.772845;/expose/107426365;['Das Objekt ist sehr gepflegt und befindet sich in einer guten und aufstrebenden Lage unweit des Lindenauer-Hafens. Es ist komplett unterkellert und verfügt über eine eigene Tiefgarage.', 'Badezimmer: gefliest, mit Dusche und Handtuchheizkörper\n\nWohnzimmer: Teppich und Fliesen\n\nKüche: separater Raum, gefliest\n\nSchlafzimmer: Teppichboden wird durch Laminat ersetzt, Zugang zum Balkon', 'Das Objekt befindet sich im schönen, attraktiven Neulindenau (Leipziger-Westen). Es liegt ca. 4,5 km westlich vom Statdzentrum entfernt, mit hervorragender Anbindung an das öffentliche Verkehrsnetz. In unmittelbarer Nähe findet man Schulen, Kindergärten, Einkaufsmöglichkeiten sowie Arztpraxen.', 'Bei Abschluss eines Mietvertrages wird zwischen beiden Parteien ein Kündigungsausschluss von 2 Jahren vereinbart. Der Vermieter räumt dem Mieter die Option ein, jederzeit einen Nachmieter für die Wohnung zu finden.\n\nAlle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität dieser Angaben.'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04179;51,330911157167;12,30959784605181;false;n;y;n;399;2;3186843;y;well_kept;001.3186843;y;;;gas;2;;n;2;n;;gas_heating;102;wohnung_miete;normal;0,active;2016;y;69.82;3;n;;2;2;5;1020502;negotiable;https://pictures.immobilienscout24.de/listings/1e4c5cd3-6279-4331-a9bd-0551b7dd9729-1241223672.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;6;3.4;16.24;3.4;Sachsen;Leipzig;Neulindenau;107426365;151;"Gr&ouml;pplerstra&szlig;e";Gröpplerstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;550;apartment;1995;5;04179
2020-01-01 14:28:09.234163;/expose/115089961;['Das 6-stöckige Wohnhaus wurde 1979 erbaut - In der obersten Etage liegt Ihre neue Wohnung.\n\nUnsere Mieter stehen bei uns an oberster Stelle, daher findet eine regelmäßige Mietersprechstunde in Ihrer Nähe statt.\nEin Hausmeister kümmert sich um die optimale Pflege der Anlage.\n\nÖffentliche Parkplätze stehen Ihnen vor der Tür zur Verfügung. ', 'Die 2-Zimmer-Wohnung verteilt sich auf gut 49 m²\n\n- Balkon\n- PVC-Bodenbelag und weiße Raufasertapete im Wohnzimmer \n- PVC-Bodenbelag Boden- und weiße Wandfliesen in der Küche \n- Einbauküche\n- Weiße Wand- und Bodenfliesen im Bad\n- Badewanne\n- Keller je nach Kapazität\n- Haustiere erlaubt \n- Gemeinschaftlicher Fahrradkeller & Wasch-/Trockenraum\n- Hausmeisterservice \n- Mieterservice & Mietersprechstunde\n- 24h Service-Center', 'In einer ruhigen Nebenstraße im Stadtteil Grünau Mitte befindet sich Ihre neue Wohnung. \nIn nur 500 Metern Entfernung ist der nächste Supermarkt für die Einkäufe des täglichen Bedarfs. Öffentliche Einrichtungen, wie Schulen und Kindergärten, Ärzte und Apotheken, sowie eine schöne Grünanlage sind ganz in der Nähe. \nVerschiedene Freizeiteinrichtungen, sowie Restaurants und Cafés befinden sich ebenfalls in der Umgebung. \nDie Anbindung an den ÖPNV ist gewährleistet - innerhalb von 3 Minuten erreichen Sie die nächste Haltestelle zu Fuß! \nDie Distanz zum Stadtzentrum beträgt circa 7 Kilometer.\n', 'Hereinspaziert in Ihre neue Wohnung! Mieterservice steht bei GCP an erster Stelle. Wir sind für Sie vor Ort. Außerdem stehen unsere geschulten Mitarbeiter im telefonischen Service-Center jeden Tag rund um die Uhr zur Verfügung. Unser Service-Center ist TÜV-zertifiziert.\n\nTel.: 0800 – 646 377 200 (kostenlose Rufnummer für Mieter)\nTel.: 0800 – 646 377 201 (kostenlose Rufnummer für Mietinteressenten)\n\nWir freuen uns auf Ihren Anruf!\n\nAlle Informationen zur Datennutzung, Datenverarbeitung und Datenschutzrechten durch die Grand City Property Ltd. Zweigniederlassung Deutschland finden Sie auf unserer Website (www.grandcityproperty.de). \nBitte senden Sie uns vor der Wohnungsbesichtigung keine Kopien von vertraulichen personenbezogenen Dokumenten wie z.B. Gehaltsabrechnungen, Kopien von Ausweisdokumenten zu. Sollten Sie dies doch tun, so werden diese Dateien umgehend gelöscht. Ein Energieausweis kann beim Besichtigungstermin vorgelegt werden. \nHinweis: Bei den Fotos in unseren Wohnungsanzeigen handelt es sich teilweise um Beispielbilder, die von den tatsächlichen Gegebenheiten vor Ort abweichen können. Sämtliche Daten in diesem Exposé sind so gründlich und gewissenhaft wie möglich angegeben. Fehler können leider dennoch auftreten. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Absprachen sind ausschließlich über den in dieser Anzeige benannten Mitarbeiter der Vermietungsabteilung zu führen. Mietpreisänderungen bleiben vorbehalten. Maßgebend sind die im Mietvertrag geschlossenen Vereinbarungen. Jegliche Haftung wird ausgeschlossen.'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04209;51,315641756937;12,298948408407158;true;n;y;n;285;1;3520254;y;well_kept;001.3520254;n;;energy_consumption;district_heating;6;disabled;n;;y;54;;67;wohnung_miete;no_information;0,active;;n;49.12;2;n;;2;2;6;5449;no_information;https://pictures.immobilienscout24.de/listings/361d5205-ea86-48d4-b4bc-2db4beef09bb-1342676744.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;3.28;10.05;3.28;Sachsen;Leipzig;Grünau_Mitte;115089961;49;"Ringstra&szlig;e";Ringstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;80.8;388;apartment;1979;3;04209
2020-01-01 14:28:09.853224;/expose/114915999;['Es handelt sich um eine große 3 Zimmerwohnung in einem Mehrfamilienhaus. Die Wohnung besteht aus einer Küche (inkl. gebrauchter Einbauküche), einem Tageslichtbad mit Dusche und Wanne, einem Gäste WC und 3 einzelne große Zimmer. Die Zimmer sind alle von der Diele aus erreichbar (kein Durchgangszimmer), dadurch eignet sich die Wohnung auch für eine Studenten-WG. Im Haus selbst gibt es bereits in anderen Wohnungen Studenten-WGs. Im Hof befindet sich ein Fahrradschuppen, aber auch auf dem Innenhof können die Fahrräder abgestellt werden.', 'Eine Besichtigung ist nach Absprache über unser Büro jederzeit möglich!'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04317;51,33255595306951;12,398865757170801;false;n;n;n;730;5;1832938;n;mint_condition;001.1832938;y;D;energy_consumption;district_heating;;;n;1;y;;district_heating;13;wohnung_miete;no_information;0,active;1995;n;95;4;n;;3;3;;28;no_information;https://pictures.immobilienscout24.de/listings/eeb57ea4-d960-4ef9-a809-18ffbaf865fe-1340317244.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;4.38;16.31;4.38;Sachsen;Leipzig;Reudnitz_Thonberg;114915999;220;Josephinenstr.;Josephinenstr.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;117.8;950;apartment;1900;1;04317
2020-01-01 14:28:10.590994;/expose/110623110;['Wohnen im „Parc du Soleil“ – bedeutet Wohnen abseits des Cityrummels, Wohnen im Grünen und Wohnen mit einem Höchstmaß an Komfort. Das Areal bildet einen citynahen Mikrokosmos mit eigenem Park, Spielplatz und geplanten Versorgungseinrichtungen.\nDie ehemaligen Lazarettgebäude werden nach gültigen DIN-Normen, entsprechend dem Anforderungsprofil der Energieeinsparverordnung revitalisiert und saniert. Dieser Vorgang wird durch den TÜV begleitet.', '-    in sich geschlossenes Areal mit eigenem Straßennetz und Parkplätzen\n-\tmindestens ein fester Stellplatz pro Wohneinheit\n-\tautofreier Park im Zentrum der Anlage\n-\tHolzfenster mit Wärmeschutzverglasung\n-\tTerrassen bzw. Balkone\n-\tEchtholzparkett verlegt nach Art des Schiffbodens\n-\tFußbodenheizung im gesamten Mietbereich\n-\telegant und modern geflieste Bäder mit Badewanne und Dusche\n-\tDownlights in Teilbereichen der Wohnungen', 'Das Ensemble ist infrastrukturell sehr gut erschlossen und liegt nur wenige Dutzend Meter von der B6 entfernt. Über die B6 erreicht man sehr schnell die BAB 14 oder die BAB 9 im Norden der Messestadt, ebenfalls befindet sich unmittelbarer Nähe eine Bushaltestelle. Ärzte, Schulen und Einkaufsmöglichkeiten befinden sich in direkter Umgebung zum Standort. \nInnenstadt: ca. 5 km bzw. 10 Autominuten\t\nCospudener See: ca. 15 km bzw. 20 Autominuten\t\nSchladitzer Bucht: ca. 13 km bzw. 18 Autominuten\t\nPorsche: ca. 6 km bzw. 12 Autominuten\t\nFlughafen: ca. 10 km bzw. 15 Autominuten\t\nUniversitätsklinikum: ca. 8 km bzw. 14 Autominuten\t\nMDR: ca. 10 km bzw. 15 Autominuten\t\nHauptbahnhof: ca. 6 km bzw. 12 Autominuten\t\nUniversität Leipzig: ca. 7 km bzw. 13 Autominuten', 'Modernster Wohnkomfort mit intensivem Bezug zur Natur\n\nUrsprünglich erdacht zur Genesung und Erholung der kaiserlichen Offiziere, entwickeln wir das als Kulturgut und Denkmal geschützte Gesamtensemble zu einer einzigartigen und behaglichen Park- und Wohnlandschaft. Der „Parc du Soleil“ verbindet modernste Wohnansprüche mit einer urbanen und zugleich naturnahen Umgebung. Neben der spannenden Interpretation der Neo-Renaissance-Architektur wird auch die gesamte Parkanlage eine lichtdurchflutete Neugestaltung erfahren. Grünanlagen, Themengärten sowie besondere Spiel- und Erholungsbereiche lassen den „Parc du Soleil“ zu etwas ganz Besonderem werden. Im „Parc du Soleil“ erleben Sie modernsten Wohnkomfort mit einem intensiven Bezug zur Natur. In einer grünen Oase der Ruhe erfüllen sich Familien, Paare und Singles - ob alt oder jung - ihren Traum vom individuellen Wohnerlebnis in der Großstadt. Der „Parc du Soleil“ ist nicht nur Wohnraum sondern auch ein Ort der Begegnung und der kreativen Aktion.'];;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04159;51,3761340783888;12,351946247131785;false;n;y;n;859;6;2656215;y;mint_condition;001.2656215;n;;;;2;;n;14;n;;floor_heating;49;wohnung_miete;luxury;0,active;2017;n;101;5;n;1;3;3;2;110623110;negotiable;https://pictures.immobilienscout24.de/listings/a207b975-d5f8-456f-88e4-43ce5b69a664-1283185495.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;33;3.8;14.48;3.8;Sachsen;Leipzig;Möckern;110623110;303;Benedekring;Benedekring;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über Glasfaser;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1162;roof_storey;;;04159
2020-01-01 14:28:11.253273;/expose/115090099;['Das 6-stöckige Wohnhaus wurde 1979 erbaut - In der 5. Etage liegt Ihre neue Wohnung.\n\nUnsere Mieter stehen bei uns an oberster Stelle, daher findet eine regelmäßige Mietersprechstunde in Ihrer Nähe statt (Dienstags 14:00 - 18:00 Uhr und Donnerstags 09:00 - 12:00 Uhr)\n\nEin Hausmeister kümmert sich um die optimale Pflege der Anlage.\n\nÖffentliche Parkplätze stehen Ihnen vor der Tür zur Verfügung.\n', 'Die 3-Zimmer-Wohnung verteilt sich auf circa 90,5 m². \n\n- Balkon\n- Laminat-Bodenbelag und Raufasertapete in Wohnräumen \n- Anthrazite Boden- und weiße Wandfliesen in der Küche \n- Braune Boden- und weiße Wandfliesen im Bad \n- Tageslichtbad mit Badewanne\n- Keller je nach Kapazität\n- Haustiere nach Vereinbarung\n- WG-geeignet\n- Gemeinschaftlicher Wasch-/ Trockenraum\n- Gemeinschaftlicher Fahrradkeller\n- Hausmeisterservice\n- Mieterservice & Mietersprechstunde\n- 24h Service-Center\n', 'In einem schönen Wohngebiet im Stadtteil Grünau-Mitte befindet sich Ihre neue Wohnung. \nGanz in der Nähe sind ein Supermarkt und verschiedene öffentliche Einrichtungen, wie ein Arzt und eine Apotheke, Schulen und Kindergärten, sowie verschiedene Freizeiteinrichtungen.\nIn unmittelbarer Nähe der Wohnung befindet sich schöne Grünanlagen.\nDie Anbindung an den ÖPNV ist gut, auch die nächste haltestelle ist nur 3 Minuten entfernt.\n', 'Hereinspaziert in Ihre neue Wohnung! Mieterservice steht bei GCP an erster Stelle. Wir sind für Sie vor Ort. Außerdem stehen unsere geschulten Mitarbeiter im telefonischen Service-Center jeden Tag rund um die Uhr zur Verfügung. Unser Service-Center ist TÜV-zertifiziert.\n\nTel.: 0800 – 646 377 200 (kostenlose Rufnummer für Mieter)\nTel.: 0800 – 646 377 201 (kostenlose Rufnummer für Mietinteressenten)\n\nWir freuen uns auf Ihren Anruf!\n\nAlle Informationen zur Datennutzung, Datenverarbeitung und Datenschutzrechten durch die Grand City Property Ltd. Zweigniederlassung Deutschland finden Sie auf unserer Website (www.grandcityproperty.de). \nBitte senden Sie uns vor der Wohnungsbesichtigung keine Kopien von vertraulichen personenbezogenen Dokumenten wie z.B. Gehaltsabrechnungen, Kopien von Ausweisdokumenten zu. Sollten Sie dies doch tun, so werden diese Dateien umgehend gelöscht. Ein Energieausweis kann beim Besichtigungstermin vorgelegt werden. \nHinweis: Bei den Fotos in unseren Wohnungsanzeigen handelt es sich teilweise um Beispielbilder, die von den tatsächlichen Gegebenheiten vor Ort abweichen können. Sämtliche Daten in diesem Exposé sind so gründlich und gewissenhaft wie möglich angegeben. Fehler können leider dennoch auftreten. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Absprachen sind ausschließlich über den in dieser Anzeige benannten Mitarbeiter der Vermietungsabteilung zu führen. Mietpreisänderungen bleiben vorbehalten. Maßgebend sind die im Mietvertrag geschlossenen Vereinbarungen. Jegliche Haftung wird ausgeschlossen.'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04209;51,3162150084796;12,295275937462636;true;n;y;n;470;3;3520254;y;well_kept;001.3520254;n;C;energy_required;district_heating;5;disabled;n;;n;99;;149;wohnung_miete;normal;0,active;;n;90.21;4;n;;3;3;6;5450;no_information;https://pictures.immobilienscout24.de/listings/fb612c85-5e5e-4464-8842-8a25886bf5ba-1342679204.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;14;3.28;10.05;3.28;Sachsen;Leipzig;Grünau_Mitte;115090099;90;"Ringstra&szlig;e";Ringstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;76;659;apartment;1979;3;04209
