timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_developer_virtualreality;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-01 19:16:56.009454;/expose/113796396;['Unser vollständiges Wohnungsangebot in Leipzig und Umgebung finden Sie unter www.pisa-immobilien.de und weitere News unter https://www.facebook.com/PISA.IMMOBILIEN\rFür Rückfragen und Terminvereinbarungen stehen Ihnen die Makler der PISA\rIMMOBILIENMANAGEMENT GmbH - Co. KG gern zur Verfügung.', '++ 3-RW in Mockau-Süd ++\r\r- moderner Laminatboden\r\r- Bad mit Wanne und Fenster\r\r- separate Küche mit Fenster\r\r- Einbauküche mit Geschirrspüler\r\r- WM-anschluss im Bad\r\r- Zentralheizung', 'Der Stadtteil Mockau liegt im Nordosten Leipzigs. Hier befindet sich auch das Gelände der neuen Leipziger Messe. Durch das gut ausgebaute Nahverkehrsnetz sind sowohl das Leipziger Zentrum als auch die Bundesstraße 2 und 6 sowie die A14 und somit auch der Flughafen Leipzig-Halle, das BMW- und Porsche-Werk schnell und unkompliziert zu erreichen. Geschäfte des täglichen Bedarfs, wie z.B. im Mockau Center, befinden sich meist in fußläufiger Entfernung. Erholungs- und Freizeitmöglichkeiten bietet u.a. das unweit entfernte Naturbad Nordost sowie der Abtnaundorfer Park In der Nähe befindlich: Grundschule, Realschule, Hauptschule, Gymnasium, Universität, Fachhochschule, Kindertagesstätte, Nahverkehrsanbindung, Einkaufsmöglichkeit\r', ' BODENBELAG:\rLaminat\rBAD:\rBad mit Wanne, Bad mit Fenster, Boden: Fliesen/Stein\rKÜCHE:\rseparate Küche, Küche mit Fenster, Einbauküche, Geschirrspüler, Boden: PVC\rWASCHEN:\rAnschluss im Bad\rWEITERES:\rZentralheizung, Abstell: Keller\rBitte haben Sie dafür Verständnis, dass alle Angaben und Preise sowie Reservierungen unverbindlich sind und immer nur vorbehaltlich der Zustimmung des Eigentümers gelten. Ein Rechtsanspruch auf ein Kauf- oder Mietvertrag kommt erst durch Gegenzeichnung des selbigen durch den Eigentümer zustande.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04357;51,365238048263;12,404575288947969;true;n;n;n;450;3;5436764;y;refurbished;001.5436764;n;;no_information;no_information;3;disabled;n;;y;68;central_heating;11;wohnung_miete;normal;0,active;;n;65.04;3;n;;3;3;;140530-M-22/3959/3.3;no_information;https://pictures.immobilienscout24.de/listings/fe9520d9-53be-4706-8218-3bef453bb5fe-1339335405.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;14;3.01;13.63;3.01;Sachsen;Leipzig;Mockau_Süd;113796396;76;"Grunertstra&szlig;e";Grunertstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;594;no_information;;;04357
2020-01-01 19:17:01.851308;/expose/113766513;['Das 4-stöckige Wohnhaus wurde 1910 erbaut - In der 3. Etage liegt Ihre neue Wohnung.\n\nUnsere Mieter stehen bei uns an oberster Stelle, daher findet eine regelmäßige Mietersprechstunde in Ihrer Nähe statt.\nEin Hausmeister kümmert sich um die optimale Pflege der Anlage.\nÖffentliche Parkplätze stehen Ihnen vor der Tür zur Verfügung.\n', 'Die 2-Zimmer-Wohnung verteilt sich auf großzügige 71,5 m². \n\n- Parkettboden und Raufasertapete in Wohnräumen \n- PVC-Bodenbelag und weiße Wandfliesen in der Küche\n- Anthrazite Boden- und weiße Wandfliesen im Bad\n- Tageslichtbad mit Badewanne\n- Gäste-WC\n- Keller je nach Kapazität\n- Gemeinschaftlicher Wasch-/ Trockenraum & Fahrradkeller\n- Hausmeisterservice\n- Mieterservice & Mietersprechstunde\n- 24h Service-Center', 'Der Stadtteil Lindenau befindet  sich westlich vom Leipziger Zentrum. \nIn diesem belebten Stadtteil, welcher sich gerade zum neuen In-Bezirk von Leipzig entwickelt, treffen sich Geschäftsleben, Kultur, Handel und Gastronomie. \nLindenau besticht durch seine gute Anbindung an den Hauptbahnhof und das Zentrum, die Autobahnen und den Flughafen.\nDurch umfangreiche Bau- und Sanierungsarbeiten in den letzten Jahren zeichnet sich die Gegend durch ein ansprechendes Straßenbild aus.', 'Hereinspaziert in Ihre neue Wohnung! Mieterservice steht bei GCP an erster Stelle. Wir sind für Sie vor Ort. Außerdem stehen unsere geschulten Mitarbeiter im telefonischen Service-Center jeden Tag rund um die Uhr zur Verfügung. Unser Service-Center ist TÜV-zertifiziert.\n\nTel.: 0800 – 646 377 200 (kostenlose Rufnummer für Mieter)\nTel.: 0800 – 646 377 201 (kostenlose Rufnummer für Mietinteressenten)\n\nWir freuen uns auf Ihren Anruf!\n\nAlle Informationen zur Datennutzung, Datenverarbeitung und Datenschutzrechten durch die Grand City Property Ltd. Zweigniederlassung Deutschland finden Sie auf unserer Website (www.grandcityproperty.de). \nBitte senden Sie uns vor der Wohnungsbesichtigung keine Kopien von vertraulichen personenbezogenen Dokumenten wie z.B. Gehaltsabrechnungen, Kopien von Ausweisdokumenten zu. Sollten Sie dies doch tun, so werden diese Dateien umgehend gelöscht. Ein Energieausweis kann beim Besichtigungstermin vorgelegt werden. \nHinweis: Bei den Fotos in unseren Wohnungsanzeigen handelt es sich teilweise um Beispielbilder, die von den tatsächlichen Gegebenheiten vor Ort abweichen können. Sämtliche Daten in diesem Exposé sind so gründlich und gewissenhaft wie möglich angegeben. Fehler können leider dennoch auftreten. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Absprachen sind ausschließlich über den in dieser Anzeige benannten Mitarbeiter der Vermietungsabteilung zu führen. Mietpreisänderungen bleiben vorbehalten. Maßgebend sind die im Mietvertrag geschlossenen Vereinbarungen. Jegliche Haftung wird ausgeschlossen.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04177;51,3407123283455;12,322489325008117;true;n;n;n;501;4;3520254;y;fully_renovated;001.3520254;n;E;energy_consumption;district_heating;3;disabled;n;;n;107;;10;wohnung_miete;normal;0,active;;n;71.22;3;n;;2;2;4;4668;yes;https://pictures.immobilienscout24.de/listings/c6ac8b74-2d3e-4ed3-aa8b-d5909045a8fb-1323327492.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;4.49;15.09;4.49;Sachsen;Leipzig;Altlindenau;113766513;61;Wielandstr.;Wielandstr.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;150.7;669;apartment;1910;1;04177
2020-01-01 19:17:02.702815;/expose/113569046;"['Unser vollständiges Wohnungsangebot in Leipzig und Umgebung finden Sie unter www.pisa-immobilien.de und \rweitere News unter https://www.facebook.com/PISA.IMMOBILIEN\r\rFür Rückfragen und Terminvereinbarungen stehen Ihnen die Makler der PISA IMMOBILIENMANAGEMENT GmbH - Co. KG gern zur Verfügung.\r', '++ 2,5-RW im grünen Schönefeld ++\r\r- helle Räume\r\r- Laminatböden\r\r- offene Küche\r\r- Bad mit Dusche und Fenster\r\r- WM-anschluss in der Küche\r\r- Zentralheizung', 'Dieser Stadtteil liegt wie eine Insel innerhalb des Leipziger Stadtgebietes:\rIm Westen schaffen das Landschaftsschutzgebiet\rMariannenpark und das Flüsschen Parthe einen grünen\rAbschluss des Stadtteils; im Norden grenzt der Abtnaundorfer\rPark mitseinen Grün-, Sport- und Freizeitflächen den Stadtteil\rklar von den benachbarten Bezirken ab. \r\rHeute ist Schönefeld ein lebendiges Wohngebiet. Die ehrwürdigen\rGründerzeitbauten strahlen in neuem Glanz und ziehen Familien\rund junge Leute an: Städtisches Flair in ästhetisch ansprechender\rUmgebung, Einkaufsmöglichkeiten für den täglichen Bedarf,\rBanken, Schulen und Arztpraxen in unmittelbarer Umgebung,\rzahlreiche Erholungsmöglichkeiten vom Park bis zum Schwimmbad,\reine ideale Anbindung an die City mit ihrem Geschäftszentrum\rund der Universität.\r\r In der Nähe befindlich: Grundschule, Realschule, Hauptschule, Gymnasium, Universität, Fachhochschule, Kindertagesstätte, Nahverkehrsanbindung, Einkaufsmöglichkeit\r', ' BODENBELAG:\rLaminat\rBAD:\rBad mit Dusche, Bad mit Fenster, Boden: Fliesen/Stein\rKÜCHE:\roffene Küche, Anschluss für Elektroherd, Anschluß für Geschirrspüler, Boden: Fliesen/Stein\rWASCHEN:\rAnschluss in Küche\rWEITERES:\rZentralheizung, Abstell: Keller\rBitte haben Sie dafür Verständnis, dass alle Angaben und Preise sowie Reservierungen unverbindlich sind und immer nur vorbehaltlich der Zustimmung des Eigentümers gelten. Ein Rechtsanspruch auf ein Kauf- oder Mietvertrag kommt erst durch Gegenzeichnung des selbigen durch den Eigentümer zustande.']";showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04347;51,3587332501337;12,414214753816315;true;n;n;n;325;2;5436764;y;refurbished;001.5436764;n;;no_information;no_information;4;disabled;n;;n;69;central_heating;33;wohnung_miete;normal;0,active;;n;47;2;n;;2.5;2;;140530-M-23/1802/502;no_information;https://pictures.immobilienscout24.de/listings/014904f7-acab-48a9-ae43-bf5b3c6ce52e-1339332865.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;3.52;14.9;3.52;Sachsen;Leipzig;Schönefeld_Abtnaundorf;113569046;86;"Clara-Wieck-Stra&szlig;e";Clara-Wieck-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;480;no_information;;;04347
2020-01-01 19:17:08.593998;/expose/113587636;['Das 5-stöckige Wohnhaus wurde 1984 erbaut - In der 3. Etage liegt Ihre neue Wohnung.\n\nUnsere Mieter stehen bei uns an oberster Stelle, daher findet eine regelmäßige Mietersprechstunde in Ihrer Nähe statt.\nEin Hausmeister kümmert sich um die optimale Pflege der Anlage.\nÖffentliche Parkplätze stehen Ihnen vor der Tür zur Verfügung.', 'Die 3-Zimmer-Wohnung verteilt sich auf 69,5 m². \n\n- Balkon\n- WG-geeignet\n- PVC-Bodenbelag und Raufasertapete in Wohnräumen \n- Anthrazite Boden- und weiße Wandfliesen in Küche und Bad\n- Dusche\n- Keller je nach Kapazität\n- Gemeinschaftlicher Wasch-/ Trockenraum & Fahrradkeller\n- Hausmeisterservice\n- Mieterservice & Mietersprechstunde\n- 24h Service-Center', 'Willkommen in Leipzig!\nIn einer ruhigen Nebenstraße im Stadtteil Lausen Grünau befindet sich Ihre neue Wohnung! \nMit den Straßenbahnlinien 1 und 2 und der S-Bahn erreichen Sie die Innenstadt in ca. 25 Minuten. Es besteht außerdem ein guter Anschluss an die Autobahn A38. Ärzte, Kindertagesstätten, Schulen, sowie Einrichtungen des täglichen Bedarfs finden sich in unmittelbarer Umgebung. Das Allee-Center mit seinen zahlreichen Geschäften ist in 10 – 15 Minuten fußläufig zu erreichen. Für Spaß und Erholung sorgen zudem das Naherholungsgebiet Kulkwitzer See und das Sport- und Freizeitbad Grünauer Welle.', 'Hereinspaziert in Ihre neue Wohnung! Mieterservice steht bei GCP an erster Stelle. Wir sind für Sie vor Ort. Außerdem stehen unsere geschulten Mitarbeiter im telefonischen Service-Center jeden Tag rund um die Uhr zur Verfügung. Unser Service-Center ist TÜV-zertifiziert.\n\nTel.: 0800 – 646 377 200 (kostenlose Rufnummer für Mieter)\nTel.: 0800 – 646 377 201 (kostenlose Rufnummer für Mietinteressenten)\n\nWir freuen uns auf Ihren Anruf!\n\nAlle Informationen zur Datennutzung, Datenverarbeitung und Datenschutzrechten durch die Grand City Property Ltd. Zweigniederlassung Deutschland finden Sie auf unserer Website (www.grandcityproperty.de). \nBitte senden Sie uns vor der Wohnungsbesichtigung keine Kopien von vertraulichen personenbezogenen Dokumenten wie z.B. Gehaltsabrechnungen, Kopien von Ausweisdokumenten zu. Sollten Sie dies doch tun, so werden diese Dateien umgehend gelöscht. Ein Energieausweis kann beim Besichtigungstermin vorgelegt werden. \nHinweis: Bei den Fotos in unseren Wohnungsanzeigen handelt es sich teilweise um Beispielbilder, die von den tatsächlichen Gegebenheiten vor Ort abweichen können. Sämtliche Daten in diesem Exposé sind so gründlich und gewissenhaft wie möglich angegeben. Fehler können leider dennoch auftreten. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Absprachen sind ausschließlich über den in dieser Anzeige benannten Mitarbeiter der Vermietungsabteilung zu führen. Mietpreisänderungen bleiben vorbehalten. Maßgebend sind die im Mietvertrag geschlossenen Vereinbarungen. Jegliche Haftung wird ausgeschlossen.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04207;51,31104576424;12,26923578285602;true;n;y;n;381;2;3520254;y;well_kept;001.3520254;n;B;energy_consumption;district_heating;3;disabled;n;;n;139;;44;wohnung_miete;no_information;0,active;;n;69.35;3;n;;3;3;5;4555;no_information;https://pictures.immobilienscout24.de/listings/94493163-95bd-419b-929e-0de99b8496e3-1320890961.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;14;3.85;13.34;3.85;Sachsen;Leipzig;Lausen_Grünau;113587636;66;An der Kotsche;An_der_Kotsche;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;64;586;apartment;1984;4;04207
2020-01-01 19:17:09.773906;/expose/113569049;"['Unser vollständiges Wohnungsangebot in Leipzig und Umgebung finden Sie unter www.pisa-immobilien.de und \rweitere News unter https://www.facebook.com/PISA.IMMOBILIEN\r\rFür Rückfragen und Terminvereinbarungen stehen Ihnen die Makler der PISA IMMOBILIENMANAGEMENT GmbH - Co. KG gern zur Verfügung.\r', '++ tolle 2-RW in Schönefeld ++\r\r- Parkettboden \r\r- Balkon\r\r- großer Küchenbereich \r\r- Bad mit Wanne\r\r- WM-Anschluss im Bad\r\r- Zentralheizung\r', 'Dieser Stadtteil liegt wie eine Insel innerhalb des Leipziger Stadtgebietes:\rIm Westen schaffen das Landschaftsschutzgebiet\rMariannenpark und das Flüsschen Parthe einen grünen\rAbschluss des Stadtteils; im Norden grenzt der Abtnaundorfer\rPark mitseinen Grün-, Sport- und Freizeitflächen den Stadtteil\rklar von den benachbarten Bezirken ab. \r\rHeute ist Schönefeld ein lebendiges Wohngebiet. Die ehrwürdigen\rGründerzeitbauten strahlen in neuem Glanz und ziehen Familien\rund junge Leute an: Städtisches Flair in ästhetisch ansprechender\rUmgebung, Einkaufsmöglichkeiten für den täglichen Bedarf,\rBanken, Schulen und Arztpraxen in unmittelbarer Umgebung,\rzahlreiche Erholungsmöglichkeiten vom Park bis zum Schwimmbad,\reine ideale Anbindung an die City mit ihrem Geschäftszentrum\rund der Universität.\r\r In der Nähe befindlich: Grundschule, Realschule, Hauptschule, Gymnasium, Universität, Fachhochschule, Kindertagesstätte, Nahverkehrsanbindung, Einkaufsmöglichkeit\r', ' BODENBELAG:\rParkett (teilweise)\rBAD:\rInnenliegendes Bad (kein Fenster), Bad mit Wanne, Boden: Fliesen/Stein\rKÜCHE:\rseparate Küche, Küche mit Fenster, Anschluss für Elektroherd, Anschluß für Geschirrspüler, Boden: Fliesen/Stein\rWASCHEN:\rAnschluss im Bad\rWEITERES:\rkleiner Balkon, Zentralheizung, Abstell: Keller\rBitte haben Sie dafür Verständnis, dass alle Angaben und Preise sowie Reservierungen unverbindlich sind und immer nur vorbehaltlich der Zustimmung des Eigentümers gelten. Ein Rechtsanspruch auf ein Kauf- oder Mietvertrag kommt erst durch Gegenzeichnung des selbigen durch den Eigentümer zustande.']";showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04347;51,3575489092434;12,409136630067813;true;n;y;n;420;3;5436764;y;no_information;001.5436764;n;;no_information;no_information;2;disabled;n;;n;50;central_heating;67;wohnung_miete;normal;0,active;;n;65.7;3;n;;2;2;;140530-M-23/2292/302;no_information;https://pictures.immobilienscout24.de/listings/ea313244-c869-4cc5-b352-9243438a8112-1339332907.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;3.52;14.9;3.52;Sachsen;Leipzig;Schönefeld_Abtnaundorf;113569049;80;"Dimpfelstra&szlig;e";Dimpfelstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;550;no_information;;;04347
2020-01-01 19:17:15.658009;/expose/113679887;"['Das 5-stöckige Wohnhaus wurde 1981 erbaut - In der 5. Etage liegt Ihre neue Wohnung.\n\nUnsere Mieter stehen bei uns an oberster Stelle, daher findet eine regelmäßige Mietersprechstunde in Ihrer Nähe statt. (Dienstags 14:00 - 18:30 Uhr und Donnerstags 09:00 - 12:00 Uhr im Servicebüro in der Ringstraße 147 in Leipzig)\nEin Hausmeister kümmert sich um die optimale Pflege der Anlage.\n\nÖffentliche Parkplätze stehen Ihnen vor der Tür zur Verfügung.\n\n- Kids und Leseratten aufgepasst - \nIn unserer Mieterbibliothek ""Gelbe Galaxie"" im Andromedaweg 20 in Leipzig, könnt ihr nicht nur Bücher aus allen Genren ausleihen, sondern auch gemeinsam mit anderen Kids Spielen, Basteln und Hausaufgaben erledigen. \nDie ""Gelbe Galaxie"" hat ihr Tor zur Sternenwelt immer von Montag-Donnerstag von 13-18 Uhr geöffnet. Das Ausleihen der Bücher und die Nutzung der Galaxie sind natürlich kostenlos.  ', 'Die 3-Zimmer-Wohnung verteilt sich auf ca. 91 m²\n\n- Balkon\n- PVC-Bodenbelag und Raufasertapete in Wohnräumen \n- Anthrazite Boden- und weiße Wandfliesen in der Küche und im Bad\n- Neue Einbauküche\n- Badewanne\n- Keller je nach Kapazität\n- Haustiere erlaubt\n- WG geeignet \n- Gemeinschaftlicher Wasch- und Trockenraum \n- Gemeinschaftlicher Fahrradkeller\n- Hausmeisterservice \n- Mieterservice & Mietersprechstunde\n- 24h Service-Center\n', 'In einer ruhigen Nebenstraße im Stadtteil Grünau-Nord befindet sich Ihre neue Wohnung! \nIn nur 400 Metern Entfernung ist der nächste Supermarkt für die Einkäufe des täglichen Bedarfs. Öffentliche Einrichtungen, wie Schulen und Kindergärten, ein Ärztehaus, Krankenhaus und Apotheken, sowie eine schöne Grünanlage sind ganz in der Nähe. \nVerschiedene Freizeiteinrichtungen, wie die Grünauer Welle, das Naherholungsgebiet ""Kulkwitzer See"" und der ""Kletterfelsen"", sowie Restaurants und Cafés befinden sich ebenfalls in der Umgebung. \nDie Anbindung an den ÖPNV ist gewährleistet - innerhalb von 5 Minuten erreichen Sie die nächste Haltestelle zu Fuß! Dort haben Sie Anschluss an die Straßenbahnlinie 15. \n\n\n', 'Hereinspaziert in Ihre neue Wohnung! Mieterservice steht bei GCP an erster Stelle. Wir sind für Sie vor Ort. Außerdem stehen unsere geschulten Mitarbeiter im telefonischen Service-Center jeden Tag rund um die Uhr zur Verfügung. Unser Service-Center ist TÜV-zertifiziert.\n\nTel.: 0800 – 646 377 200 (kostenlose Rufnummer für Mieter)\nTel.: 0800 – 646 377 201 (kostenlose Rufnummer für Mietinteressenten)\n\nWir freuen uns auf Ihren Anruf!\n\nAlle Informationen zur Datennutzung, Datenverarbeitung und Datenschutzrechten durch die Grand City Property Ltd. Zweigniederlassung Deutschland finden Sie auf unserer Website (www.grandcityproperty.de). \nBitte senden Sie uns vor der Wohnungsbesichtigung keine Kopien von vertraulichen personenbezogenen Dokumenten wie z.B. Gehaltsabrechnungen, Kopien von Ausweisdokumenten zu. Sollten Sie dies doch tun, so werden diese Dateien umgehend gelöscht. Ein Energieausweis kann beim Besichtigungstermin vorgelegt werden. \nHinweis: Bei den Fotos in unseren Wohnungsanzeigen handelt es sich teilweise um Beispielbilder, die von den tatsächlichen Gegebenheiten vor Ort abweichen können. Sämtliche Daten in diesem Exposé sind so gründlich und gewissenhaft wie möglich angegeben. Fehler können leider dennoch auftreten. Die Angaben in diesem Exposé erfolgen daher ohne jede Gewähr. Absprachen sind ausschließlich über den in dieser Anzeige benannten Mitarbeiter der Vermietungsabteilung zu führen. Mietpreisänderungen bleiben vorbehalten. Maßgebend sind die im Mietvertrag geschlossenen Vereinbarungen. Jegliche Haftung wird ausgeschlossen.']";showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04205;51,3200326568555;12,273869754212;true;n;y;n;454;3;3520254;y;first_time_use_after_refurbishment;001.3520254;n;C;energy_consumption;district_heating;5;disabled;n;;y;100;;14;wohnung_miete;no_information;0,active;;n;90.73;4;n;;3;3;5;4635;yes;https://pictures.immobilienscout24.de/listings/7ebe3b16-2e67-499d-82c1-db708d1e44ee-1322178994.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;2.88;null;2.88;Sachsen;Leipzig;Grünau_Nord;113679887;91;"Jupiterstra&szlig;e";Jupiterstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;84;645;apartment;1981;4;04205
2020-01-01 19:17:16.517513;/expose/113801084;['Das Objekt Siemensstraße 30 wurde grundsaniert. Sämtliche Bereiche im Innen- wie auch Außenbereich wurden erneuert und an heutige Komfortbedürfnisse angepasst. Die Fenster wurden durch moderne 3-fach-Verglasung Fenster ausgetauscht, die Außenfassade wurde komplett erneuert und zusätzlich eine Wärmedämmfassade angebracht. Ein Fahrstuhl wurde eingebaut, das Treppenhaus ringsrum erneuert sowie der Hinterhofbereich um- und ausgebaut. Zusätzlich wurden alle Zimmer mit neuen Böden, Wänden und Fliesen ausgestattet. \n\nAktuell befinden sich die Wohnungen noch im finalen Umbaubereich - ein Einzug wird ab November 2019 möglich sein!\n\nDie WOhnung verfügt über eine große Terrasse sowie einen Wintergarten.', '- hochwertiger Natursteinboden in Parkettoptik \n- Fußbodenheizung \n- Handtuchheizkörper im Badezimmer \n- Klimaanlage \n- Badmöbel vorhanden \n- Wanne und Dusche \n- ausreichende Medienanschlüsse \n- zusätzliche Sat-Anlage (mit 2 Satelliten) \n- alle Fenster mit 3-fach-Verglasung \n- Beleuchtung komplett mit Deckenspots \n- Aufzug EG bis DG \n- Treppenhaus mit historische Holztreppe \n- Wärmedämmfassade \n- straßenseitig historische Klinkerfassade mit Stuck \n- Keller für jede Wohnung\n- wahlweise kleine Abstellräume\n- Fahrradplatz vorhanden\n- Sitzecke draußen vorhanden\n- Garagen/Stellplätze vorhanden', 'Leipzig - Plagwitz\neinzigartige Stadtlandschaft gelegen südwestlich der City\ngründerzeitliche Wohn- und Industriebauten \ndurchzogen von idyllischen Kanälen und Radwegen\nVorzeigeprojekt europäischen Stadtumbaus\ngesuchte Wohnlage am Rande des Auenwald\nideale Voraussetzungen für urbanes Leben'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,3217428084686;12,32789729756749;false;n;y;n;841;6;15421738;y;fully_renovated;002.01000600982;n;;energy_consumption;gas;0;;n;;n;;central_heating;30;wohnung_miete;sophisticated;0,active;2019;y;99;4;n;;3;3;;113801084;no_information;https://pictures.immobilienscout24.de/listings/1acbfdb7-5865-4175-baf3-06a8e1008e2b-1323821203.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;4.56;15.1;4.56;Sachsen;Leipzig;Plagwitz;113801084;247.5;"Siemensstra&szlig;e";Siemensstraße;;;;;;false;;;;;;;;;;104;1089;apartment;1950;1;04229
